User,Tweets Ago,Date,Compound,Positive,Negative,Neutral,Tweet Text
FoxNews,72,Sun Nov 05 21:11:09 +0000 2017,-0.3612,0.168,0.254,0.578,Texas Shooting Witness: We Have to Overcome Evil With Good https://t.co/oxEOUofTV3 https://t.co/sDXgGS5jDI
FoxNews,73,Sun Nov 05 21:04:23 +0000 2017,0.0,0.0,0.0,1.0,"Moments ago, @FLOTUS tweeted about the Sutherland Springs, Texas shooting. https://t.co/YAre0fZfhd https://t.co/DL7H0v8R2T"
FoxNews,74,Sun Nov 05 20:56:56 +0000 2017,-0.6705,0.0,0.273,0.727,"Police: 20-24 people killed in church shooting in Sutherland Springs, Texas. https://t.co/YAre0fHDSD https://t.co/uPo2JiyN3I"
FoxNews,75,Sun Nov 05 20:51:02 +0000 2017,-0.8176,0.0,0.405,0.595,At least 20 feared dead in mass shooting at Texas church https://t.co/YAre0fHDSD https://t.co/iNTUnjN0XV
FoxNews,76,Sun Nov 05 20:50:27 +0000 2017,-0.6705,0.0,0.273,0.727,"Police: 20-24 people killed in church shooting in Sutherland Springs, Texas. https://t.co/YAre0fZfhd https://t.co/Pw7gpKHRfH"
FoxNews,77,Sun Nov 05 20:44:24 +0000 2017,-0.8176,0.0,0.405,0.595,At least 20 feared dead in ‘mass shooting’ at Texas church https://t.co/YAre0fHDSD https://t.co/LP83xPnv1Y
FoxNews,78,Sun Nov 05 20:43:56 +0000 2017,0.0,0.0,0.0,1.0,".@IvankaTrump on Sutherland Springs, Texas shooting. https://t.co/YAre0fZfhd https://t.co/UIgT5kT3B3"
FoxNews,79,Sun Nov 05 20:39:58 +0000 2017,0.0,0.0,0.0,1.0,".@JohnCornyn on Sutherland Springs, Texas shooting. https://t.co/YAre0fZfhd https://t.co/I0sa8eph0O"
FoxNews,80,Sun Nov 05 20:38:25 +0000 2017,0.0,0.0,0.0,1.0,".@tedcruz on Sutherland Springs, Texas shooting. https://t.co/YAre0fZfhd https://t.co/JKpKZw4zF4"
FoxNews,81,Sun Nov 05 20:35:03 +0000 2017,-0.8176,0.0,0.405,0.595,At least 20 feared dead in ‘mass shooting’ at Texas church https://t.co/YAre0fHDSD https://t.co/EZUwuPsZgR
FoxNews,82,Sun Nov 05 20:34:59 +0000 2017,0.0,0.0,0.0,1.0,"Texas church shooting: Trump, politicians react https://t.co/l44UHGruL0 #FOXNewsUS https://t.co/aeBoja1k1t"
FoxNews,83,Sun Nov 05 20:34:47 +0000 2017,0.0,0.0,0.0,1.0,"Moments ago, @nikkihaley tweeted about the Sutherland Springs, Texas shooting. https://t.co/YAre0fZfhd https://t.co/KiJxV46wYb"
FoxNews,84,Sun Nov 05 20:32:09 +0000 2017,0.0,0.0,0.0,1.0,".@GregAbbott_TX's statement on Sutherland Springs, Texas shooting. https://t.co/YAre0fZfhd https://t.co/GxbPqh15Qk"
FoxNews,85,Sun Nov 05 20:27:09 +0000 2017,0.0,0.0,0.0,1.0,"Moments ago, @VP Mike Pence tweeted about the church shooting in Sutherland Springs, Texas. https://t.co/YAre0fZfhd https://t.co/x0bokTHkiX"
FoxNews,86,Sun Nov 05 20:22:57 +0000 2017,0.0,0.0,0.0,1.0,"Moments ago, President @realDonaldTrump tweeted about the church shooting in Sutherland Springs, Texas.… https://t.co/awDwNW1pGp"
FoxNews,87,Sun Nov 05 20:10:14 +0000 2017,-0.6597,0.0,0.239,0.761,"Sutherland Springs Witness: ""The Bible tells us that we overcome evil with good."" https://t.co/YAre0fHDSD https://t.co/GQ5zgGiUiU"
FoxNews,88,Sun Nov 05 20:09:15 +0000 2017,0.0,0.0,0.0,1.0,".@realDonaldTrump on church shooting in Sutherland Springs, Texas. https://t.co/YAre0fZfhd https://t.co/dlwtYJzPiy"
FoxNews,89,Sun Nov 05 20:06:09 +0000 2017,-0.7717,0.0,0.379,0.621,Report: Man who opened fire on #Texas church now dead. #SutherlandSprings https://t.co/YAre0fHDSD https://t.co/oyDeu3zspF
FoxNews,90,Sun Nov 05 19:56:20 +0000 2017,0.0,0.0,0.0,1.0,".@BryanLlenas: Sutherland Springs a very small community, church has about 50 members. https://t.co/YAre0fHDSD https://t.co/zRaQ0ee5Zl"
FoxNews,91,Sun Nov 05 19:49:38 +0000 2017,0.0,0.0,0.0,1.0,".@TXAG Ken Paxton on Sutherland Springs, Texas shooting. https://t.co/YAre0fZfhd https://t.co/3LruH4YFhY"
FoxNews,92,Sun Nov 05 19:46:16 +0000 2017,0.0,0.0,0.0,1.0,".@GregAbbott_TX on Sutherland Springs, Texas shooting. https://t.co/YAre0fZfhd https://t.co/ajsyfTbveK"
FoxNews,93,Sun Nov 05 19:44:35 +0000 2017,-0.7003,0.0,0.266,0.734,"Multiple casualty situation after man opens fire at Sutherland Springs, Texas church - Fox News has live coverage.… https://t.co/1qQhcBdQAJ"
FoxNews,94,Sun Nov 05 19:38:44 +0000 2017,0.0,0.0,0.0,1.0,".@EricShawnTV: Reports: 2 year-old and other children among those shot, multiple deaths. #SutherlandSprings https://t.co/orVVpoOaWc"
FoxNews,95,Sun Nov 05 19:35:48 +0000 2017,-0.7003,0.0,0.326,0.674,"Multiple casualty situation after man opens fire at Sutherland Springs, Texas church. https://t.co/YAre0fHDSD https://t.co/oqFEXLld3S"
FoxNews,96,Sun Nov 05 19:25:55 +0000 2017,-0.6705,0.0,0.209,0.791,DEVELOPING: Several people reportedly shot &amp; killed in “mass shooting” at Texas church. For continuing live coverag… https://t.co/NjxwXS2JG3
FoxNews,97,Sun Nov 05 19:23:20 +0000 2017,-0.34,0.0,0.124,0.876,"First responders on scene of church shooting in Sutherland Springs, Texas; man who opened fire reportedly dead.… https://t.co/7xvicaqju3"
FoxNews,98,Sun Nov 05 19:11:08 +0000 2017,0.0,0.0,0.0,1.0,"'Mass shooting' reported at Sutherland Springs church in Texas
 https://t.co/YAre0fZfhd"
FoxNews,99,Sun Nov 05 19:00:10 +0000 2017,0.4019,0.197,0.0,0.803,"BREAKING NEWS: Active shooter at Texas Baptist Church, several people shot. https://t.co/sqlN3HUGHl"
FoxNews,100,Sun Nov 05 18:54:07 +0000 2017,0.5859,0.213,0.0,0.787,Shalane Flanagan becomes first American woman to win NYC Marathon in 40 years https://t.co/fhHAfaqGAL https://t.co/5IU8n4VByi
nytimes,1,Sun Nov 05 23:32:37 +0000 2017,-0.296,0.0,0.196,0.804,News Analysis: No One Knows What Britain Is Anymore https://t.co/WiCi0aayDA
nytimes,2,Sun Nov 05 23:20:39 +0000 2017,0.128,0.152,0.13,0.717,"Saudi Arabia’s sweeping campaign of arrests included Prince Alwaleed bin Talal, one of the world’s richest men https://t.co/1LDPi6hekH"
nytimes,3,Sun Nov 05 23:00:08 +0000 2017,0.0,0.0,0.0,1.0,"Disney scored big with Marvel’s ""Thor: Ragnarok,” which took in more than $400 million globally over the weekend https://t.co/A8p7rnVTdj"
nytimes,4,Sun Nov 05 22:59:12 +0000 2017,-0.4767,0.0,0.22,0.78,A Word With: Laurence Fishburne on the Role That Made Him Cry https://t.co/QnysIAl6jA
nytimes,5,Sun Nov 05 22:45:05 +0000 2017,0.1779,0.13,0.097,0.773,"An army of on-the-ground operatives push the government’s policies, help purvey its propaganda and act as lookouts https://t.co/tRWBOkSPjd"
nytimes,6,Sun Nov 05 22:42:21 +0000 2017,-0.6486,0.0,0.281,0.719,A pregnant woman and children were said to be among the dead https://t.co/UyzS0yzyql
nytimes,7,Sun Nov 05 22:30:12 +0000 2017,0.4215,0.157,0.0,0.843,Being defined by her profession and not merely by her gender remains a work in progress https://t.co/vq87gh8LaS
nytimes,8,Sun Nov 05 22:15:07 +0000 2017,0.0,0.0,0.0,1.0,"Before Teen Vogue got ""woke,"" it was an incubator for people we now call influencers https://t.co/lHUveiOglv"
nytimes,9,Sun Nov 05 22:00:17 +0000 2017,0.5267,0.139,0.0,0.861,An NYT reader's reaction to an American woman winning the New York City Marathon for the first time in 40 years… https://t.co/7orzqiC2bK
nytimes,10,Sun Nov 05 21:55:48 +0000 2017,-0.7783,0.0,0.274,0.726,"A gunman walked into a small Baptist church in rural Texas on Sunday and opened fire, killing at least 25 people https://t.co/AfZei630bd"
nytimes,11,Sun Nov 05 21:45:05 +0000 2017,0.2732,0.154,0.1,0.746,Google and others are looking for automated ways to deal with a shortage of artificial intelligence experts https://t.co/Ftf0bP3p3l
nytimes,12,Sun Nov 05 21:38:02 +0000 2017,-0.6808,0.0,0.272,0.728,"A few weeks after being banned in London, Uber is waging a new high-stakes regulatory fight in Brazil https://t.co/X7XyzcGrz3"
nytimes,13,Sun Nov 05 21:30:18 +0000 2017,0.0,0.0,0.0,1.0,"Videos of the church show at least 30 people, including many children, attending Sunday service in recent weeks https://t.co/z2JQTdkVEM"
nytimes,14,Sun Nov 05 21:25:45 +0000 2017,0.0,0.0,0.0,1.0,The move appeared to be the most sweeping shift in governance Saudi Arabia has experienced for more than 8 decades https://t.co/Ampn9lvcLG
nytimes,15,Sun Nov 05 21:15:04 +0000 2017,0.0772,0.168,0.204,0.628,Documents reveal how multinational companies avoid taxes and how the superrich hide their wealth https://t.co/cCIHZV7GxY
nytimes,16,Sun Nov 05 21:00:20 +0000 2017,0.0,0.0,0.0,1.0,"Part of the agenda of “Uncommon Sense"" is to illustrate just how broad and multicolored the autism spectrum is https://t.co/mDzqRIOAom"
nytimes,17,Sun Nov 05 20:58:15 +0000 2017,0.0,0.0,0.0,1.0,Carson Wentz and the Philadelphia Eagles absolutely toyed with the Denver Broncos https://t.co/xawW4nUuGl
nytimes,18,Sun Nov 05 20:52:03 +0000 2017,-0.3353,0.0,0.155,0.845,Conan O’Brien may be taking more artistic risks than any other late-night host https://t.co/4shU1bgOCo
nytimes,19,Sun Nov 05 20:49:18 +0000 2017,-0.296,0.0,0.104,0.896,"RT @arappeport: I.R.S. commissioner, demonized by conservatives, leaves on his terms w/ no apologies. “Survival is its own reward.” https:/…"
nytimes,20,Sun Nov 05 20:45:05 +0000 2017,0.0772,0.158,0.14,0.702,Democrats argue that the wave of retirements will help them retake the House https://t.co/IzVkertrVt
nytimes,21,Sun Nov 05 23:32:37 +0000 2017,-0.296,0.0,0.196,0.804,News Analysis: No One Knows What Britain Is Anymore https://t.co/WiCi0aayDA
nytimes,22,Sun Nov 05 23:20:39 +0000 2017,0.128,0.152,0.13,0.717,"Saudi Arabia’s sweeping campaign of arrests included Prince Alwaleed bin Talal, one of the world’s richest men https://t.co/1LDPi6hekH"
nytimes,23,Sun Nov 05 23:00:08 +0000 2017,0.0,0.0,0.0,1.0,"Disney scored big with Marvel’s ""Thor: Ragnarok,” which took in more than $400 million globally over the weekend https://t.co/A8p7rnVTdj"
nytimes,24,Sun Nov 05 22:59:12 +0000 2017,-0.4767,0.0,0.22,0.78,A Word With: Laurence Fishburne on the Role That Made Him Cry https://t.co/QnysIAl6jA
nytimes,25,Sun Nov 05 22:45:05 +0000 2017,0.1779,0.13,0.097,0.773,"An army of on-the-ground operatives push the government’s policies, help purvey its propaganda and act as lookouts https://t.co/tRWBOkSPjd"
nytimes,26,Sun Nov 05 22:42:21 +0000 2017,-0.6486,0.0,0.281,0.719,A pregnant woman and children were said to be among the dead https://t.co/UyzS0yzyql
nytimes,27,Sun Nov 05 22:30:12 +0000 2017,0.4215,0.157,0.0,0.843,Being defined by her profession and not merely by her gender remains a work in progress https://t.co/vq87gh8LaS
nytimes,28,Sun Nov 05 22:15:07 +0000 2017,0.0,0.0,0.0,1.0,"Before Teen Vogue got ""woke,"" it was an incubator for people we now call influencers https://t.co/lHUveiOglv"
nytimes,29,Sun Nov 05 22:00:17 +0000 2017,0.5267,0.139,0.0,0.861,An NYT reader's reaction to an American woman winning the New York City Marathon for the first time in 40 years… https://t.co/7orzqiC2bK
nytimes,30,Sun Nov 05 21:55:48 +0000 2017,-0.7783,0.0,0.274,0.726,"A gunman walked into a small Baptist church in rural Texas on Sunday and opened fire, killing at least 25 people https://t.co/AfZei630bd"
nytimes,31,Sun Nov 05 21:45:05 +0000 2017,0.2732,0.154,0.1,0.746,Google and others are looking for automated ways to deal with a shortage of artificial intelligence experts https://t.co/Ftf0bP3p3l
nytimes,32,Sun Nov 05 21:38:02 +0000 2017,-0.6808,0.0,0.272,0.728,"A few weeks after being banned in London, Uber is waging a new high-stakes regulatory fight in Brazil https://t.co/X7XyzcGrz3"
nytimes,33,Sun Nov 05 21:30:18 +0000 2017,0.0,0.0,0.0,1.0,"Videos of the church show at least 30 people, including many children, attending Sunday service in recent weeks https://t.co/z2JQTdkVEM"
nytimes,34,Sun Nov 05 21:25:45 +0000 2017,0.0,0.0,0.0,1.0,The move appeared to be the most sweeping shift in governance Saudi Arabia has experienced for more than 8 decades https://t.co/Ampn9lvcLG
nytimes,35,Sun Nov 05 21:15:04 +0000 2017,0.0772,0.168,0.204,0.628,Documents reveal how multinational companies avoid taxes and how the superrich hide their wealth https://t.co/cCIHZV7GxY
nytimes,36,Sun Nov 05 21:00:20 +0000 2017,0.0,0.0,0.0,1.0,"Part of the agenda of “Uncommon Sense"" is to illustrate just how broad and multicolored the autism spectrum is https://t.co/mDzqRIOAom"
nytimes,37,Sun Nov 05 20:58:15 +0000 2017,0.0,0.0,0.0,1.0,Carson Wentz and the Philadelphia Eagles absolutely toyed with the Denver Broncos https://t.co/xawW4nUuGl
nytimes,38,Sun Nov 05 20:52:03 +0000 2017,-0.3353,0.0,0.155,0.845,Conan O’Brien may be taking more artistic risks than any other late-night host https://t.co/4shU1bgOCo
nytimes,39,Sun Nov 05 20:49:18 +0000 2017,-0.296,0.0,0.104,0.896,"RT @arappeport: I.R.S. commissioner, demonized by conservatives, leaves on his terms w/ no apologies. “Survival is its own reward.” https:/…"
nytimes,40,Sun Nov 05 20:45:05 +0000 2017,0.0772,0.158,0.14,0.702,Democrats argue that the wave of retirements will help them retake the House https://t.co/IzVkertrVt
nytimes,41,Sun Nov 05 20:37:08 +0000 2017,-0.4019,0.109,0.211,0.679,"He kept crime rates low in his first term. Now, Mayor de Blasio has a plan to make police officers nicer. https://t.co/9W1fI7EGcw"
nytimes,42,Sun Nov 05 20:30:06 +0000 2017,0.3612,0.172,0.0,0.828,We used VR to explore what music feels like to a deaf person https://t.co/ApNIF1loo1
nytimes,43,Sun Nov 05 20:22:32 +0000 2017,-0.6705,0.0,0.184,0.816,More than 20 people were killed after a gunman walked into a church in a rural town 30 miles east of San Antonio https://t.co/eL5QUzCWv6
nytimes,44,Sun Nov 05 20:15:03 +0000 2017,0.3818,0.221,0.104,0.676,"When behavior goes unseen or ignored by employers, “whisper networks” can provide women with vital support systems https://t.co/4V2qikUqdq"
nytimes,45,Sun Nov 05 20:00:13 +0000 2017,0.0,0.0,0.0,1.0,"“There’s a public perception... that Canada is a steward of the environment, but in fact the opposite is true” https://t.co/DGu2q2v0uc"
nytimes,46,Sun Nov 05 19:56:59 +0000 2017,-0.6705,0.0,0.22,0.78,"Breaking News: Several people were killed, including the gunman, in a shooting at a church near San Antonio https://t.co/FXvUKLFCZh"
nytimes,47,Sun Nov 05 19:45:05 +0000 2017,0.3612,0.135,0.0,0.865,"In books like “My Secret Garden: Women’s Sexual Fantasies,” Nancy Friday helped establish “a confessional feminism” https://t.co/0Jo4hBnt22"
nytimes,48,Sun Nov 05 19:30:04 +0000 2017,0.34,0.24,0.187,0.573,"Opinion: By fretting about food, we turn occasions for comfort and joy into sources of fear and anxiety https://t.co/E1xfBbPsoz"
nytimes,49,Sun Nov 05 19:15:06 +0000 2017,0.0,0.0,0.0,1.0,Many parennials give their children YouTube channels from the first sonogram and hashtags when they’re born https://t.co/SfIeFdaJkI
nytimes,50,Sun Nov 05 19:00:11 +0000 2017,0.0,0.0,0.0,1.0,"Michael Urie's first reaction to taking over Harvey Fierstein's part in ""Torch Song""? ""It was way too scary."" https://t.co/5iEkuJIL3b"
nytimes,51,Sun Nov 05 18:45:07 +0000 2017,0.0,0.0,0.0,1.0,Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1nVIa0y2zf
nytimes,52,Sun Nov 05 18:44:32 +0000 2017,0.802,0.387,0.0,0.613,@jeffbercovici We sent a sports alert for Shalane Flanagan's victory: https://t.co/zae1UjlCfH. Kamworor's win also received a sports alert.
nytimes,53,Sun Nov 05 18:30:03 +0000 2017,-0.3612,0.0,0.135,0.865,Even the columnist’s daughter criticized his description of the press secretary as a “slightly chunky soccer mom” https://t.co/IDmfVEC1tJ
nytimes,54,Sun Nov 05 18:15:07 +0000 2017,0.6369,0.257,0.0,0.743,Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.co/DkZO3TdANj
nytimes,55,Sun Nov 05 18:00:16 +0000 2017,0.4215,0.157,0.081,0.763,"With tears and maybe a few colorful words, Flanagan won the race with a time of 2 hours 26 minutes 53 seconds… https://t.co/0LhSE1xlcO"
nytimes,56,Sun Nov 05 17:45:12 +0000 2017,-0.7783,0.0,0.404,0.596,"“No one — no dictator, no regime and no nation — should underestimate, ever, American resolve,” Trump said https://t.co/NwU7mi9SWb"
nytimes,57,Sun Nov 05 17:30:08 +0000 2017,-0.4939,0.0,0.244,0.756,Spanish authorities are seeking to prosecute 20 politicians on rebellion for declaring Catalonia’s independence https://t.co/ynd3olMZZc
nytimes,58,Sun Nov 05 17:15:12 +0000 2017,0.2023,0.167,0.0,0.833,Here are the top story lines for NFL Week 9 https://t.co/IjblFapJPY
nytimes,59,Sun Nov 05 17:05:26 +0000 2017,0.8225,0.369,0.0,0.631,"Geoffrey Kamworor of Kenya, a two-time world champion in the half-marathon, won the men’s race https://t.co/25dHU1O74x"
nytimes,60,Sun Nov 05 17:00:16 +0000 2017,0.25,0.118,0.0,0.882,Why was Larry David making jokes about trying to pick up women at a concentration camp? https://t.co/9hp5blyqf2
nytimes,61,Sun Nov 05 16:51:12 +0000 2017,0.5719,0.179,0.0,0.821,"Shalane Flanagan won the New York City Marathon, the first American woman to finish first since 1977 https://t.co/Ge88TTiRRh"
nytimes,62,Sun Nov 05 16:45:04 +0000 2017,-0.4019,0.0,0.144,0.856,The 6 crew members living in isolation for a NASA-funded study exit their habitat in Hawaii after 8 months… https://t.co/SZ5TUVfAKE
nytimes,63,Sun Nov 05 16:30:07 +0000 2017,-0.4215,0.0,0.203,0.797,"Opinion: Everyone lies to the tax man, knowingly or unknowingly https://t.co/NI9jte1r0n https://t.co/5YOOU6oH0c"
nytimes,64,Sun Nov 05 16:15:08 +0000 2017,0.0,0.0,0.0,1.0,"An act of defiance and audacity that helped propel the long, slow march to women’s suffrage https://t.co/BcDhDMU1Ur"
nytimes,65,Sun Nov 05 16:00:04 +0000 2017,-0.8834,0.0,0.392,0.608,A Catholic deacon who ran a transitional home for men with a history of addiction or crime was stabbed to death https://t.co/XiIjOU4UJw
nytimes,66,Sun Nov 05 15:47:51 +0000 2017,0.0387,0.052,0.0,0.948,"RT @nytopinion: Will the G.O.P. try to challenge Trump in 2020? His unpopularity is stark, but not among his party’s voters. 
https://t.co/…"
nytimes,67,Sun Nov 05 15:45:03 +0000 2017,0.0,0.0,0.0,1.0,Should Americans switch to year-round Daylight Saving Time? https://t.co/2truGkvPLo (This story from March is rather timely today.)
nytimes,68,Sun Nov 05 15:30:10 +0000 2017,0.0,0.0,0.0,1.0,Aaaaand they’re off https://t.co/a6WDwWi4Uh
nytimes,69,Sun Nov 05 15:15:08 +0000 2017,-0.4215,0.0,0.157,0.843,"His is a family of doers in the face of adversity, whether a marathon or political oppression https://t.co/Jd4WQsTN8R"
nytimes,70,Sun Nov 05 15:02:07 +0000 2017,0.6124,0.301,0.12,0.58,"Britain now stands as one of the world’s weakest major economies, even as the world enjoys relatively robust growth https://t.co/uRtlH5ygaM"
nytimes,71,Sun Nov 05 14:50:09 +0000 2017,0.0,0.0,0.0,1.0,RT @dougmillsnyt: .@realDonaldTrump waves from the golf cart as @AbeShinzo drives them to the clubhouse in Tokyo Japan. #POTUSinAsia https:…
nytimes,72,Sun Nov 05 14:45:31 +0000 2017,0.0,0.0,0.0,1.0,Malliotakis as Manager: Lessons From Hurricane Sandy and Albany https://t.co/TXl978tjao
nytimes,73,Sun Nov 05 14:25:39 +0000 2017,0.0,0.0,0.0,1.0,Ex-Leader of Catalonia Turns Himself In to Police in Brussels https://t.co/iwAG5wzajD
nytimes,74,Sun Nov 05 14:19:34 +0000 2017,0.0,0.0,0.0,1.0,🏅 https://t.co/1Uo2dIlkKC
nytimes,75,Sun Nov 05 14:12:03 +0000 2017,0.6249,0.157,0.0,0.843,RT @NYTSports: The marathon great Meb Keflezighi is retiring by running the New York City Marathon on Sunday. What will you do? https://t.c…
nytimes,76,Sun Nov 05 13:53:34 +0000 2017,-0.4215,0.094,0.209,0.697,The White House had no immediate comment on whether Trump’s call should be interpreted as an endorsement of arrests https://t.co/NQ4q09r4hH
nytimes,77,Sun Nov 05 13:46:05 +0000 2017,0.4588,0.167,0.0,0.833,"Among Prince Alwaleed’s crown jewels: sizable stakes in Twitter, Lyft, Citigroup and 21st Century Fox https://t.co/IreBfYVeqP"
nytimes,78,Sun Nov 05 13:40:03 +0000 2017,0.128,0.152,0.13,0.717,"Saudi Arabia’s sweeping campaign of arrests included Prince Alwaleed bin Talal, one of the world’s richest men https://t.co/EpWCYe8tky"
nytimes,79,Sun Nov 05 13:30:12 +0000 2017,-0.2263,0.0,0.101,0.899,"It's the stuff of liberal fantasies: a vast, defiant territory governed by Democrats resisting Trump at every turn https://t.co/1YbErsvnr2"
nytimes,80,Sun Nov 05 13:17:40 +0000 2017,0.0,0.0,0.0,1.0,Life on Mars: Return to Earth https://t.co/O4xTfSV87h
nytimes,81,Sun Nov 05 13:14:49 +0000 2017,0.0,0.0,0.0,1.0,Upshot/Siena Poll Gives Democrat Narrow Lead in Virginia Governor’s Race https://t.co/Ko32pgfnjf
nytimes,82,Sun Nov 05 13:00:16 +0000 2017,0.0,0.0,0.0,1.0,Who gets to go on a major presidential trip? It's an exercise in internal politics. https://t.co/kyeg52T5U8
nytimes,83,Sun Nov 05 12:45:06 +0000 2017,0.0572,0.061,0.052,0.887,"In 1972, NYC marathon organizer Fred Lebow contacted The Times. Be at the start, he said. You won't want to miss it… https://t.co/ux8tmN1nAq"
nytimes,84,Sun Nov 05 12:30:09 +0000 2017,-0.6249,0.0,0.177,0.823,Detroit is still trying to recover after the 2008 financial crisis and the 2013 bankruptcy gutted its housing market https://t.co/zkip3W6RpG
nytimes,85,Sun Nov 05 12:21:08 +0000 2017,0.0,0.0,0.0,1.0,Exposures: Puerto Rico in the Dark https://t.co/NQjNp6sEbN
nytimes,86,Sun Nov 05 12:00:27 +0000 2017,0.0,0.0,0.0,1.0,Tucked away in the GOP tax plan are several provisions meant to get conservative lawmakers to vote for it https://t.co/JhwFcvUnQO
nytimes,87,Sun Nov 05 11:57:51 +0000 2017,-0.2484,0.0,0.153,0.847,"More Anxiety, and More Police, Expected at New York City Marathon https://t.co/6fDeAbbarg"
nytimes,88,Sun Nov 05 11:30:09 +0000 2017,0.0,0.0,0.0,1.0,Joe Lockhart was in the crossfire during the Clinton impeachment. Now he's defending NFL players kneeling. https://t.co/0pvoi3r2cO
nytimes,89,Sun Nov 05 11:11:30 +0000 2017,0.5106,0.216,0.0,0.784,Field Notes: The Bridal Shop Just Closed. How to Rescue the Day. https://t.co/14hs5vDWmc
nytimes,90,Sun Nov 05 11:00:18 +0000 2017,-0.5106,0.0,0.18,0.82,Youtube contains dark corners as videos that are disturbing for children slip past its filters https://t.co/C94P59X5wV
nytimes,91,Sun Nov 05 09:50:29 +0000 2017,0.6369,0.296,0.0,0.704,"Modern Love: Recognizing What They Had, 20 Years Too Late https://t.co/v1K37ABIvw"
nytimes,92,Sun Nov 05 09:47:09 +0000 2017,0.0,0.0,0.0,1.0,Global Health: Deadly Plague Outbreak in Madagascar Appears to Wane https://t.co/E40FVRku1n
nytimes,93,Sun Nov 05 09:45:33 +0000 2017,0.0,0.0,0.0,1.0,The 2018 Michelin Guide New York City has been released https://t.co/sN9Sv5HmCF
nytimes,94,Sun Nov 05 09:28:11 +0000 2017,0.0,0.0,0.0,1.0,"The week's 10 most notable new songs, including Bruce Springsteen and Rihanna https://t.co/SgbiIf7UEu"
nytimes,95,Sun Nov 05 09:10:30 +0000 2017,-0.8126,0.0,0.27,0.73,These musicians are forced to perform for high-caste Hindus. But the killing of one of their own was the last straw. https://t.co/yIm1nXUJFq
nytimes,96,Sun Nov 05 08:53:20 +0000 2017,-0.3632,0.0,0.18,0.82,Designers have finally figured out how to dress Olympic athletes without looking like they're trying too hard https://t.co/TVfFSWB4xp
nytimes,97,Sun Nov 05 08:36:23 +0000 2017,0.0,0.0,0.0,1.0,How Facebook's algorithm determines the fate of start-ups https://t.co/8kTuBBKeEH
nytimes,98,Sun Nov 05 08:18:57 +0000 2017,-0.5106,0.0,0.185,0.815,"Tens of thousands of people in Togo are demanding the nation's president resign, whose family has ruled for 50 years https://t.co/CbqY1GCLKv"
nytimes,99,Sun Nov 05 08:00:18 +0000 2017,-0.1531,0.0,0.11,0.89,‘Saturday Night Live’: Alec Baldwin and Larry David Contribute to an Awkward Episode https://t.co/pok8aizcN8
nytimes,100,Sun Nov 05 07:55:44 +0000 2017,0.4767,0.193,0.0,0.807,Japanese art is more than just cliché zen gardens and cutesy Hello Kitty https://t.co/kKL3U9MxzI
